,사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
109,2020000000000000.0,2019년 1월 24일 16시,목요일,서울특별시 강남구 압구정동,강남대로,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,71세,중상
110,2020000000000000.0,2019년 6월 7일 21시,금요일,서울특별시 강남구 자곡동,자곡로3길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,경상,승용,남,71세,상해없음
111,2020000000000000.0,2019년 9월 2일 12시,월요일,서울특별시 강남구 율현동,헌릉로757길,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승합,남,71세,경상
112,2020000000000000.0,2019년 2월 24일 18시,일요일,서울특별시 강남구 수서동,광평로51길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,보행자,여,71세,중상
113,2020000000000000.0,2019년 1월 6일 08시,일요일,서울특별시 강남구 수서동,광평로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,승용,남,71세,경상
114,2020000000000000.0,2019년 12월 4일 05시,수요일,서울특별시 강남구 수서동,밤고개로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,71세,상해없음
115,2020000000000000.0,2019년 5월 21일 20시,화요일,서울특별시 강남구 역삼동,봉은사로44길,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,39세,상해없음,보행자,여,70세,중상
116,2020000000000000.0,2019년 1월 3일 17시,목요일,서울특별시 강남구 역삼동,도곡로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,47세,상해없음,보행자,여,70세,경상
117,2020000000000000.0,2019년 8월 18일 13시,일요일,서울특별시 강남구 역삼동,논현로94길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,29세,상해없음,보행자,여,70세,중상
118,2020000000000000.0,2019년 12월 8일 09시,일요일,서울특별시 강남구 역삼동,테헤란로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,43세,경상,승용,남,70세,상해없음
119,2020000000000000.0,2019년 5월 4일 02시,토요일,서울특별시 강남구 역삼동,테헤란로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,70세,경상
120,2020000000000000.0,2019년 3월 26일 13시,화요일,서울특별시 강남구 역삼동,언주로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,24세,상해없음,승용,남,70세,경상
121,2020000000000000.0,2019년 10월 1일 15시,화요일,서울특별시 강남구 삼성동,테헤란로,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,70세,중상
122,2020000000000000.0,2019년 9월 6일 10시,금요일,서울특별시 강남구 대치동,테헤란로,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,59세,상해없음,승용,남,70세,상해없음
123,2020000000000000.0,2019년 3월 8일 15시,금요일,서울특별시 강남구 대치동,남부순환로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,70세,중상
124,2020000000000000.0,2019년 11월 15일 19시,금요일,서울특별시 강남구 대치동,삼성로,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,38세,경상,승용,남,70세,경상
125,2020000000000000.0,2019년 12월 24일 12시,화요일,서울특별시 강남구 신사동,가로수길,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,70세,경상
126,2020000000000000.0,2019년 4월 28일 11시,일요일,서울특별시 강남구 논현동,강남대로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,승용,남,70세,상해없음
127,2020000000000000.0,2019년 1월 15일 02시,화요일,서울특별시 강남구 논현동,논현로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,70세,경상
128,2020000000000000.0,2019년 6월 28일 03시,금요일,서울특별시 강남구 논현동,언주로,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,54세,상해없음,승용,남,70세,경상
129,2020000000000000.0,2019년 5월 12일 09시,일요일,서울특별시 강남구 논현동,학동로6길,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,경상,승용,남,70세,경상
130,2020000000000000.0,2019년 11월 17일 18시,일요일,서울특별시 강남구 자곡동,밤고개로,중상사고,0,1,2,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,70세,중상
131,2020000000000000.0,2019년 8월 10일 14시,토요일,서울특별시 강남구 일원동,양재대로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,70세,경상
132,2020000000000000.0,2019년 12월 13일 06시,금요일,서울특별시 강남구 일원동,양재대로55길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,이륜,남,70세,중상
133,2020000000000000.0,2019년 8월 13일 19시,화요일,서울특별시 강남구 논현동,봉은사로7길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,보행자,남,6세,경상
134,2020000000000000.0,2019년 9월 1일 15시,일요일,서울특별시 강남구 수서동,광평로51길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,64세,상해없음,보행자,남,6세,경상
135,2020000000000000.0,2019년 2월 11일 11시,월요일,서울특별시 강남구 역삼동,도곡로7길,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,여,62세,상해없음,승용,남,69세,경상
136,2020000000000000.0,2019년 1월 28일 13시,월요일,서울특별시 강남구 역삼동,선릉로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,69세,경상
137,2020000000000000.0,2019년 5월 25일 15시,토요일,서울특별시 강남구 역삼동,강남대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,69세,경상
138,2020000000000000.0,2019년 10월 17일 15시,목요일,서울특별시 강남구 개포동,논현로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,50세,상해없음,보행자,여,69세,중상
139,2020000000000000.0,2019년 8월 1일 04시,목요일,서울특별시 강남구 개포동,양재대로,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,69세,경상
140,2020000000000000.0,2019년 3월 19일 19시,화요일,서울특별시 강남구 개포동,논현로10길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,여,69세,중상
141,2020000000000000.0,2019년 4월 24일 17시,수요일,서울특별시 강남구 청담동,영동대로,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,46세,경상,승용,남,69세,상해없음
142,2020000000000000.0,2019년 6월 5일 08시,수요일,서울특별시 강남구 삼성동,선릉로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,보행자,여,69세,경상
143,2020000000000000.0,2019년 3월 15일 12시,금요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,69세,경상
144,2020000000000000.0,2019년 6월 7일 04시,금요일,서울특별시 강남구 삼성동,학동로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,63세,상해없음,보행자,여,69세,중상
145,2020000000000000.0,2019년 8월 15일 17시,목요일,서울특별시 강남구 삼성동,테헤란로78길,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,45세,상해없음,승용,남,69세,부상신고
146,2020000000000000.0,2019년 6월 28일 16시,금요일,서울특별시 강남구 삼성동,학동로,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,부상신고,승용,남,69세,부상신고
147,2020000000000000.0,2019년 8월 5일 12시,월요일,서울특별시 강남구 대치동,테헤란로,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,35세,부상신고,승용,남,69세,부상신고
148,2020000000000000.0,2019년 10월 18일 09시,금요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,여,69세,경상
149,2020000000000000.0,2019년 10월 3일 13시,목요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,69세,경상
150,2020000000000000.0,2019년 12월 5일 22시,목요일,서울특별시 강남구 대치동,영동대로,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,승용,남,69세,경상
151,2020000000000000.0,2019년 12월 27일 20시,금요일,서울특별시 강남구 대치동,삼전로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,55세,상해없음,승용,남,69세,경상
152,2020000000000000.0,2019년 1월 4일 20시,금요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,승용,남,69세,경상
153,2020000000000000.0,2019년 8월 7일 10시,수요일,서울특별시 강남구 대치동,테헤란로78길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,65세,상해없음,보행자,여,69세,중상
154,2020000000000000.0,2019년 4월 17일 19시,수요일,서울특별시 강남구 신사동,논현로,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,27세,상해없음,승용,남,69세,경상
155,2020000000000000.0,2019년 6월 7일 14시,금요일,서울특별시 강남구 논현동,신반포로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,55세,상해없음,승용,남,69세,중상
156,2020000000000000.0,2019년 10월 29일 23시,화요일,서울특별시 강남구 논현동,학동로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,35세,경상,승용,남,69세,상해없음
157,2020000000000000.0,2019년 2월 17일 13시,일요일,서울특별시 강남구 논현동,봉은사로,경상사고,0,0,4,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,경상,승용,남,69세,경상
158,2020000000000000.0,2019년 9월 21일 09시,토요일,서울특별시 강남구 논현동,논현로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승용,남,69세,상해없음
159,2020000000000000.0,2019년 5월 16일 13시,목요일,서울특별시 강남구 압구정동,압구정로,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,경상,승용,남,69세,상해없음
160,2020000000000000.0,2019년 9월 5일 17시,목요일,서울특별시 강남구 일원동,양재대로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,승용,남,42세,상해없음,승합,남,69세,상해없음
161,2020000000000000.0,2019년 6월 10일 12시,월요일,서울특별시 강남구 도곡동,논현로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,52세,상해없음,보행자,남,69세,중상
162,2020000000000000.0,2019년 2월 12일 00시,화요일,서울특별시 강남구 도곡동,남부순환로,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,이륜,남,69세,사망
